age,job,education,housing,loan,winter,spring,summer,autumn,cellular,telephone,anxiety,duration,campaign,pdays,previous,emp_var_rate,cons_price_idx,cons_conf_idx,nr_employed,euribor3m,divorced,married,single,subscribed?
56,0,2,True,True,1,0,0,0,1,0,4,322.0,2.0,False,False,-0.1,93.2,-42.0,5195.8,4.021,0,1,0,False
39,2,3,True,False,1,0,0,0,1,0,0,58.0,1.0,False,False,-0.1,93.2,-42.0,5195.8,4.191,0,1,0,False
36,2,3,False,True,0,1,0,0,0,1,4,148.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,0,1,False
36,1,5,True,False,0,0,1,0,1,0,4,167.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.966,0,1,0,False
34,0,1,True,False,0,1,0,0,1,0,1,137.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.291,0,1,0,False
21,0,3,False,False,0,0,0,1,1,0,1,362.0,1.0,False,False,-1.1,94.601,-49.5,4963.6,0.982,0,0,1,True
44,0,2,True,False,0,1,0,0,1,0,0,81.0,3.0,False,False,-1.8,93.075,-47.1,5099.1,1.405,0,1,0,False
31,2,3,False,False,0,0,1,0,0,1,3,952.0,4.0,False,False,1.4,94.465,-41.8,5228.1,4.961,0,1,0,True
37,2,4,False,False,0,0,1,0,1,0,1,223.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.968,0,0,1,False
37,1,5,True,False,0,1,0,0,0,1,1,8.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
30,0,2,True,False,0,0,1,0,1,0,3,58.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.963,0,1,0,False
47,1,4,True,False,0,0,1,0,1,0,0,147.0,2.0,False,False,1.4,93.918,-42.7,5228.1,4.962,1,0,0,False
41,2,3,False,False,0,1,0,0,0,1,1,72.0,3.0,False,False,1.1,93.994,-36.4,5191.0,4.857,1,0,0,False
33,1,4,True,False,0,1,0,0,0,1,2,316.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.858,0,1,0,False
57,1,4,True,False,0,1,0,0,1,0,0,190.0,2.0,False,False,-1.8,92.893,-46.2,5099.1,1.299,0,1,0,False
29,1,5,False,False,0,1,0,0,0,1,4,339.0,5.0,False,False,1.1,93.994,-36.4,5191.0,4.859,0,0,1,False
33,2,5,False,False,0,0,1,0,1,0,3,49.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.962,1,0,0,False
40,2,4,True,True,0,0,1,0,1,0,4,90.0,4.0,False,False,1.4,93.444,-36.1,5228.1,4.963,1,0,0,False
27,2,2,True,True,0,0,1,0,1,0,1,81.0,2.0,False,False,1.4,93.918,-42.7,5228.1,4.961,0,0,1,False
41,2,5,False,False,0,1,0,0,0,1,4,106.0,6.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
58,0,0,True,False,0,0,1,0,1,0,2,374.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.963,0,1,0,False
28,0,2,False,True,0,1,0,0,0,1,0,329.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.858,0,1,0,False
55,2,3,True,False,0,0,1,0,1,0,1,244.0,2.0,True,True,-1.7,94.027,-38.3,4991.6,0.904,1,0,0,True
54,1,5,False,False,0,0,0,1,1,0,3,99.0,3.0,False,False,-1.1,94.601,-49.5,4963.6,0.987,0,1,0,False
56,2,5,False,False,1,0,0,0,1,0,2,287.0,3.0,False,False,-0.1,93.2,-42.0,5195.8,4.12,1,0,0,False
56,0,3,True,False,1,0,0,0,1,0,4,109.0,1.0,False,True,-0.1,93.2,-42.0,5195.8,4.021,1,0,0,False
40,1,3,True,False,1,0,0,0,1,0,2,118.0,1.0,False,False,-0.1,93.2,-42.0,5195.8,4.12,0,1,0,False
49,2,5,False,False,0,0,1,0,1,0,0,86.0,4.0,False,False,1.4,93.918,-42.7,5228.1,4.96,0,1,0,False
30,2,5,False,False,0,0,1,0,1,0,0,123.0,4.0,False,False,1.4,93.444,-36.1,5228.1,4.963,0,0,1,False
29,0,4,False,False,1,0,0,0,0,1,4,232.0,2.0,False,False,-0.1,93.2,-42.0,5195.8,4.021,0,0,1,False
31,2,5,False,True,0,0,1,0,1,0,3,167.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.963,0,0,1,False
30,2,3,False,False,0,1,0,0,1,0,2,166.0,1.0,False,True,-1.8,92.893,-46.2,5099.1,1.281,0,1,0,False
34,2,5,True,False,0,0,1,0,1,0,0,111.0,4.0,False,False,1.4,93.444,-36.1,5228.1,4.963,1,0,0,False
44,2,0,False,False,0,0,1,0,1,0,4,170.0,2.0,False,False,1.4,93.918,-42.7,5228.1,4.963,1,0,0,False
32,1,5,False,False,0,1,0,0,1,0,4,457.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.25,0,0,1,False
38,0,5,False,False,1,0,0,0,1,0,2,403.0,2.0,False,False,-1.1,94.767,-50.8,4963.6,1.03,1,0,0,True
37,1,5,True,False,1,0,0,0,1,0,4,48.0,2.0,False,False,-0.1,93.2,-42.0,5195.8,4.021,0,1,0,False
29,1,5,False,False,0,0,1,0,1,0,3,5.0,23.0,False,False,1.4,93.918,-42.7,5228.1,4.968,0,1,0,False
30,2,5,True,False,0,0,1,0,1,0,0,374.0,12.0,False,False,1.4,93.444,-36.1,5228.1,4.963,0,0,1,False
54,2,5,True,False,0,1,0,0,1,0,3,85.0,1.0,False,False,-1.8,93.075,-47.1,5099.1,1.365,0,1,0,False
43,0,2,True,True,0,0,1,0,1,0,1,393.0,2.0,False,False,1.4,93.918,-42.7,5228.1,4.961,0,1,0,False
33,2,5,False,False,0,1,0,0,0,1,2,92.0,5.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
32,2,5,True,False,0,0,1,0,1,0,4,256.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.963,0,0,1,False
57,0,4,True,False,1,0,0,0,1,0,3,124.0,6.0,False,False,-1.1,94.767,-50.8,4963.6,1.031,0,1,0,False
29,2,5,True,False,0,0,1,0,1,0,4,137.0,2.0,False,False,1.4,93.444,-36.1,5228.1,4.964,0,1,0,False
48,0,2,True,False,0,1,0,0,1,0,1,268.0,1.0,True,True,-1.8,93.876,-40.0,5008.7,0.668,0,1,0,True
30,0,2,True,True,0,1,0,0,1,0,0,231.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.299,0,1,0,False
45,2,5,True,False,0,0,0,1,1,0,4,64.0,1.0,False,True,-3.4,92.379,-29.8,5017.5,0.741,0,1,0,False
42,0,1,True,False,0,1,0,0,1,0,3,56.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.327,0,1,0,False
31,2,3,False,False,0,0,1,0,1,0,2,96.0,2.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,0,1,False
58,2,5,True,False,0,0,0,1,0,1,0,9.0,1.0,False,False,-1.1,94.601,-49.5,4963.6,0.953,0,1,0,False
32,1,3,False,True,0,1,0,0,1,0,4,340.0,2.0,False,False,-1.8,93.075,-47.1,5099.1,1.405,0,1,0,False
31,0,5,False,False,0,0,1,0,1,0,2,124.0,3.0,False,False,1.4,93.444,-36.1,5228.1,4.964,0,1,0,False
53,0,0,False,False,1,0,0,0,1,0,0,545.0,1.0,False,False,-0.1,93.2,-42.0,5195.8,4.191,0,1,0,False
53,2,2,False,False,0,1,0,0,0,1,2,35.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.858,0,1,0,False
32,0,5,True,True,0,0,1,0,1,0,2,73.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.964,0,1,0,False
43,0,2,True,False,0,1,0,0,0,1,3,305.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.855,0,1,0,False
44,0,0,False,False,0,0,1,0,0,1,3,124.0,2.0,False,False,1.4,94.465,-41.8,5228.1,4.866,0,1,0,False
45,0,3,False,False,0,0,1,0,1,0,3,124.0,3.0,False,False,1.4,93.444,-36.1,5228.1,4.968,0,1,0,False
30,1,5,True,False,0,0,1,0,0,1,3,150.0,10.0,False,False,1.4,93.918,-42.7,5228.1,4.963,0,1,0,False
31,1,4,False,False,0,0,1,0,1,0,3,3643.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.963,0,1,0,True
27,2,3,False,False,0,0,1,0,1,0,0,1105.0,2.0,False,False,1.4,93.918,-42.7,5228.1,4.96,0,0,1,True
38,1,4,True,True,1,0,0,0,1,0,2,11.0,3.0,False,False,-0.1,93.2,-42.0,5195.8,4.12,0,1,0,False
37,2,5,False,True,0,1,0,0,1,0,0,553.0,1.0,False,True,-1.8,92.893,-46.2,5099.1,1.299,0,0,1,False
60,1,4,True,False,0,1,0,0,0,1,2,202.0,6.0,False,False,1.1,93.994,-36.4,5191.0,4.858,1,0,0,False
50,1,4,False,False,0,0,1,0,1,0,0,73.0,2.0,False,False,1.4,93.444,-36.1,5228.1,4.965,1,0,0,False
34,2,3,False,False,0,0,1,0,1,0,2,127.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,0,1,False
45,2,1,False,True,0,0,1,0,1,0,4,268.0,2.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,1,0,False
39,1,4,True,False,0,1,0,0,1,0,3,199.0,1.0,False,True,-1.8,92.893,-46.2,5099.1,1.327,0,0,1,False
36,0,1,False,False,0,1,0,0,0,1,3,166.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.855,0,1,0,False
34,2,3,True,False,0,0,1,0,1,0,1,838.0,3.0,False,False,1.4,93.918,-42.7,5228.1,4.961,0,1,0,True
31,0,3,True,False,0,1,0,0,1,0,2,829.0,1.0,False,True,-1.8,92.893,-46.2,5099.1,1.281,1,0,0,True
27,0,5,True,False,0,1,0,0,0,1,0,104.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.858,0,0,1,False
35,0,1,True,False,0,1,0,0,0,1,0,312.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
50,1,5,False,False,0,0,1,0,1,0,4,146.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,1,0,False
53,2,5,True,False,1,0,0,0,1,0,1,313.0,2.0,False,False,-0.1,93.2,-42.0,5195.8,4.153,0,1,0,False
27,0,0,True,False,0,1,0,0,1,0,3,88.0,2.0,False,False,-1.8,92.893,-46.2,5099.1,1.266,0,1,0,False
57,0,5,False,False,0,0,1,0,1,0,2,388.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,1,0,False
59,1,1,False,False,0,1,0,0,0,1,3,24.0,16.0,False,False,1.1,93.994,-36.4,5191.0,4.86,0,1,0,False
49,0,4,False,False,0,1,0,0,0,1,3,565.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.86,0,1,0,False
32,2,3,False,True,1,0,0,0,1,0,0,256.0,2.0,False,False,-0.1,93.2,-42.0,5195.8,4.191,0,1,0,False
34,0,2,True,False,0,1,0,0,1,0,3,218.0,4.0,False,False,-1.8,92.893,-46.2,5099.1,1.266,0,1,0,False
25,1,5,False,False,0,1,0,0,0,1,2,199.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,0,1,False
45,0,2,True,True,0,1,0,0,0,1,2,207.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.856,0,1,0,False
34,0,1,False,False,0,0,1,0,0,1,4,651.0,1.0,False,False,1.4,94.465,-41.8,5228.1,4.967,0,1,0,False
29,2,5,False,False,0,0,1,0,0,1,3,247.0,2.0,False,False,-2.9,92.963,-40.8,5076.2,1.26,0,0,1,False
29,1,4,True,False,1,0,0,0,1,0,3,239.0,1.0,False,False,-0.1,93.2,-42.0,5195.8,4.076,0,0,1,False
39,0,0,False,False,0,0,1,0,1,0,3,183.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.963,0,1,0,False
40,2,3,True,False,0,1,0,0,1,0,4,164.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.25,1,0,0,False
27,1,5,True,False,0,1,0,0,1,0,0,104.0,1.0,True,True,-1.8,93.369,-34.8,5008.7,0.652,0,0,1,True
55,0,2,True,False,0,0,0,1,1,0,1,156.0,1.0,False,False,-3.4,92.431,-26.9,5017.5,0.728,0,1,0,False
32,1,3,False,False,0,0,1,0,1,0,2,55.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.964,0,1,0,False
54,2,4,True,False,0,0,1,0,1,0,2,103.0,4.0,False,False,1.4,93.444,-36.1,5228.1,4.964,0,1,0,False
39,0,5,True,False,1,0,0,0,1,0,0,74.0,1.0,False,True,-0.1,93.2,-42.0,5195.8,4.191,0,1,0,False
43,1,4,False,False,0,1,0,0,0,1,3,644.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.86,1,0,0,False
41,0,0,True,False,0,0,1,0,0,1,2,122.0,1.0,False,False,1.4,94.465,-41.8,5228.1,4.962,1,0,0,False
26,2,3,False,True,1,0,0,0,1,0,2,112.0,1.0,False,True,-3.4,92.649,-30.1,5017.5,0.719,0,1,0,False
52,1,4,True,True,0,0,1,0,1,0,2,203.0,3.0,False,False,1.4,93.444,-36.1,5228.1,4.965,0,1,0,False
44,2,5,False,False,0,0,1,0,1,0,2,96.0,2.0,True,True,-2.9,92.201,-31.4,5076.2,0.879,0,1,0,False
38,0,2,False,False,1,0,0,0,1,0,2,145.0,3.0,False,False,-0.1,93.2,-42.0,5195.8,4.12,0,1,0,False
44,2,5,False,False,1,0,0,0,1,0,4,135.0,2.0,False,False,-0.1,93.2,-42.0,5195.8,4.021,0,1,0,False
27,2,1,True,False,0,1,0,0,0,1,4,195.0,4.0,False,False,-1.8,92.893,-46.2,5099.1,1.25,0,0,1,False
28,2,5,False,False,0,0,1,0,0,1,2,771.0,2.0,False,False,1.4,94.465,-41.8,5228.1,4.962,0,1,0,True
47,0,5,True,False,0,0,1,0,1,0,0,232.0,2.0,False,False,-2.9,92.201,-31.4,5076.2,0.843,0,1,0,True
34,1,3,True,False,0,0,1,0,1,0,0,206.0,6.0,False,False,1.4,93.918,-42.7,5228.1,4.96,0,1,0,False
55,0,0,True,True,0,1,0,0,1,0,0,163.0,1.0,False,True,-1.8,92.893,-46.2,5099.1,1.299,1,0,0,False
34,0,2,True,False,0,1,0,0,0,1,0,513.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.858,0,1,0,False
25,2,5,False,False,0,0,1,0,0,1,1,103.0,3.0,False,False,-2.9,92.201,-31.4,5076.2,0.838,0,0,1,False
31,1,4,True,False,0,0,1,0,1,0,1,150.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.963,0,0,1,False
35,2,3,True,False,0,0,1,0,1,0,4,393.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.963,0,1,0,False
50,2,5,False,False,0,0,0,1,1,0,3,718.0,4.0,False,True,-1.1,94.199,-37.5,4963.6,0.878,0,1,0,False
22,0,2,False,False,0,0,1,0,1,0,4,106.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.957,0,0,1,False
35,0,0,False,False,0,1,0,0,0,1,2,36.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
34,1,4,True,False,1,0,0,0,1,0,2,107.0,2.0,False,False,-0.1,93.2,-42.0,5195.8,4.12,0,1,0,False
50,0,0,True,True,1,0,0,0,0,1,1,234.0,3.0,False,False,-0.1,93.2,-42.0,5195.8,4.153,0,1,0,False
25,0,3,True,False,0,0,1,0,1,0,1,112.0,1.0,False,True,-2.9,92.469,-33.6,5076.2,1.044,0,0,1,False
51,2,5,True,False,0,1,0,0,0,1,0,231.0,1.0,False,True,-1.8,92.893,-46.2,5099.1,1.299,1,0,0,False
32,0,3,True,False,0,1,0,0,0,1,1,107.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.856,0,0,1,False
59,2,5,True,False,1,0,0,0,1,0,3,646.0,3.0,True,True,-3.0,92.713,-33.0,5023.5,0.7,0,1,0,False
37,0,2,False,False,0,1,0,0,1,0,2,138.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.334,0,1,0,False
40,0,0,False,False,1,0,0,0,1,0,1,181.0,1.0,False,True,-0.1,93.2,-42.0,5195.8,4.153,0,1,0,False
26,1,4,True,False,0,0,1,0,0,1,2,605.0,1.0,False,False,1.4,94.465,-41.8,5228.1,4.864,0,0,1,False
32,2,3,False,False,0,1,0,0,1,0,3,84.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.327,0,1,0,False
33,2,5,True,True,0,1,0,0,1,0,2,1176.0,1.0,False,False,-1.8,93.075,-47.1,5099.1,1.498,0,0,1,True
35,1,0,False,False,0,0,1,0,0,1,3,140.0,1.0,False,False,1.4,94.465,-41.8,5228.1,4.961,0,1,0,False
32,0,5,True,False,0,0,1,0,0,1,2,209.0,12.0,False,False,1.4,94.465,-41.8,5228.1,4.962,0,0,1,False
35,2,3,False,False,0,0,1,0,1,0,0,356.0,3.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,1,0,False
31,1,5,True,False,1,0,0,0,1,0,0,984.0,1.0,False,False,-0.1,93.2,-42.0,5195.8,4.191,0,0,1,True
38,0,2,False,False,0,0,1,0,0,1,4,693.0,3.0,False,False,1.4,94.465,-41.8,5228.1,4.959,0,1,0,True
30,0,3,False,False,0,0,1,0,1,0,1,592.0,3.0,False,True,-1.7,94.027,-38.3,4991.6,0.899,0,0,1,True
32,1,3,True,False,0,1,0,0,0,1,2,628.0,2.0,False,False,-1.8,92.893,-46.2,5099.1,1.27,0,1,0,True
44,0,2,False,False,0,1,0,0,1,0,3,556.0,3.0,False,False,-1.8,92.893,-46.2,5099.1,1.327,0,1,0,False
35,2,5,True,False,0,0,1,0,1,0,0,673.0,8.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,0,1,False
48,0,2,False,False,0,0,1,0,0,1,3,454.0,4.0,False,False,1.4,94.465,-41.8,5228.1,4.958,0,1,0,False
52,0,5,False,False,1,0,0,0,1,0,2,172.0,1.0,False,True,-0.1,93.2,-42.0,5195.8,4.12,0,1,0,False
41,0,2,True,True,0,1,0,0,1,0,4,198.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.313,0,1,0,False
65,0,0,False,False,0,0,1,0,1,0,0,89.0,2.0,False,False,-2.9,92.963,-40.8,5076.2,1.266,0,1,0,False
43,1,3,False,False,0,0,1,0,1,0,0,122.0,2.0,False,False,1.4,93.918,-42.7,5228.1,4.962,1,0,0,False
40,0,4,False,True,1,0,0,0,1,0,0,80.0,1.0,False,True,-0.1,93.2,-42.0,5195.8,4.191,0,1,0,False
30,2,5,False,False,0,0,1,0,1,0,4,70.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.957,0,1,0,False
66,0,3,False,False,0,0,1,0,1,0,2,211.0,1.0,False,True,-1.7,94.215,-40.3,4991.6,0.896,1,0,0,False
44,1,3,False,False,0,0,1,0,0,1,0,20.0,1.0,False,False,-1.7,94.055,-39.8,4991.6,0.72,0,0,1,False
35,2,3,True,True,0,0,1,0,0,1,0,172.0,1.0,False,False,1.4,94.465,-41.8,5228.1,4.961,0,1,0,False
57,2,5,False,False,0,0,1,0,1,0,2,338.0,2.0,False,False,1.4,93.444,-36.1,5228.1,4.965,0,1,0,False
26,0,1,False,False,0,0,1,0,0,1,2,83.0,2.0,False,False,1.4,94.465,-41.8,5228.1,4.864,0,0,1,False
39,0,5,True,False,0,0,1,0,0,1,3,72.0,1.0,False,False,1.4,94.465,-41.8,5228.1,4.958,0,1,0,False
35,1,4,True,False,1,0,0,0,1,0,3,192.0,2.0,False,True,-3.4,92.649,-30.1,5017.5,0.714,0,0,1,True
42,0,5,False,False,1,0,0,0,1,0,0,90.0,4.0,False,True,-0.1,93.2,-42.0,5195.8,4.191,0,1,0,False
36,2,5,False,False,0,0,0,1,1,0,2,146.0,1.0,False,True,-3.4,92.431,-26.9,5017.5,0.742,0,0,1,False
46,2,5,False,True,0,1,0,0,1,0,0,195.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.264,0,0,1,False
35,1,5,True,False,0,0,1,0,1,0,0,192.0,3.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,1,0,False
24,2,3,True,False,0,0,1,0,1,0,2,145.0,4.0,False,False,1.4,93.918,-42.7,5228.1,4.957,0,0,1,False
50,1,5,True,False,0,0,1,0,1,0,0,204.0,5.0,False,False,1.4,93.444,-36.1,5228.1,4.965,0,1,0,False
36,2,5,False,False,0,0,1,0,1,0,3,67.0,6.0,False,False,1.4,93.918,-42.7,5228.1,4.968,0,0,1,False
39,1,4,False,False,0,0,1,0,0,1,3,206.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.966,0,0,1,False
57,0,0,True,False,0,0,1,0,1,0,0,769.0,3.0,False,False,1.4,93.918,-42.7,5228.1,4.96,0,1,0,False
42,0,0,False,False,0,0,1,0,0,1,1,110.0,4.0,False,False,1.4,94.465,-41.8,5228.1,4.864,0,1,0,False
31,0,5,False,False,0,0,1,0,1,0,4,35.0,3.0,False,False,1.4,93.918,-42.7,5228.1,4.957,0,0,1,False
25,0,0,False,False,0,1,0,0,1,0,4,114.0,2.0,False,False,-1.8,92.893,-46.2,5099.1,1.25,0,1,0,False
58,0,0,True,False,0,0,1,0,0,1,3,48.0,6.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,1,0,False
33,1,5,False,False,0,1,0,0,0,1,1,367.0,5.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
41,2,5,False,False,0,1,0,0,0,1,0,213.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
49,0,1,False,False,1,0,0,0,1,0,2,55.0,1.0,False,False,-0.1,93.2,-42.0,5195.8,4.12,1,0,0,False
44,0,2,True,False,0,1,0,0,0,1,0,33.0,4.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
52,1,5,False,False,0,0,1,0,0,1,0,119.0,1.0,False,False,1.4,94.465,-41.8,5228.1,4.96,0,1,0,False
26,0,2,False,False,0,1,0,0,1,0,2,45.0,2.0,False,True,-1.8,92.893,-46.2,5099.1,1.334,0,1,0,False
43,2,3,False,False,0,1,0,0,1,0,2,431.0,2.0,False,False,-1.8,92.893,-46.2,5099.1,1.281,0,1,0,False
43,1,5,True,False,0,0,1,0,1,0,0,134.0,4.0,False,False,1.4,93.444,-36.1,5228.1,4.963,0,1,0,False
26,0,0,True,False,0,0,1,0,1,0,0,149.0,2.0,False,False,1.4,93.918,-42.7,5228.1,4.96,0,1,0,False
34,0,1,True,False,0,1,0,0,1,0,1,162.0,1.0,False,True,-1.8,92.893,-46.2,5099.1,1.344,0,1,0,False
24,1,3,False,False,0,1,0,0,0,1,0,401.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.858,0,0,1,False
33,1,5,False,False,0,1,0,0,0,1,4,92.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,0,1,False
31,0,0,False,False,0,1,0,0,0,1,0,363.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
32,2,5,True,False,0,0,1,0,1,0,3,668.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.963,1,0,0,False
26,2,5,False,False,0,0,1,0,0,1,2,342.0,5.0,False,False,1.4,93.918,-42.7,5228.1,4.963,0,0,1,False
56,0,0,False,False,0,1,0,0,0,1,2,88.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
38,0,1,False,False,0,1,0,0,0,1,3,21.0,9.0,False,False,1.1,93.994,-36.4,5191.0,4.855,0,1,0,False
37,2,3,True,False,1,0,0,0,0,1,4,136.0,1.0,False,False,-3.4,92.649,-30.1,5017.5,0.716,0,1,0,False
22,0,2,True,True,0,0,1,0,1,0,0,848.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.96,0,0,1,True
50,0,2,False,False,0,0,1,0,0,1,1,128.0,6.0,False,False,1.4,94.465,-41.8,5228.1,4.864,0,1,0,False
34,0,2,False,False,0,1,0,0,0,1,2,606.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.859,0,1,0,False
35,1,5,True,False,0,1,0,0,1,0,0,271.0,2.0,False,False,-1.8,92.893,-46.2,5099.1,1.299,0,0,1,False
25,2,3,False,False,0,0,1,0,1,0,2,95.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,1,0,False
39,0,0,False,False,0,1,0,0,1,0,3,93.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.266,0,0,1,False
52,1,4,True,True,0,0,0,1,1,0,0,211.0,1.0,False,True,-3.4,92.379,-29.8,5017.5,0.797,0,1,0,True
48,1,5,False,False,0,0,1,0,1,0,4,239.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.964,0,1,0,False
44,0,2,True,False,0,1,0,0,1,0,4,225.0,3.0,False,True,-1.8,93.075,-47.1,5099.1,1.405,0,0,1,False
30,1,4,True,False,0,0,1,0,1,0,2,178.0,2.0,False,False,1.4,93.444,-36.1,5228.1,4.964,0,0,1,False
32,2,3,False,False,0,0,1,0,0,1,1,206.0,1.0,False,False,1.4,94.465,-41.8,5228.1,4.864,0,1,0,False
52,0,5,False,False,1,0,0,0,1,0,4,115.0,1.0,False,True,-0.1,93.2,-42.0,5195.8,4.021,0,1,0,False
44,0,4,False,False,0,0,0,1,1,0,1,123.0,2.0,False,False,-3.4,92.431,-26.9,5017.5,0.742,0,0,1,False
29,2,5,True,True,0,0,1,0,1,0,3,254.0,3.0,True,True,-2.9,92.201,-31.4,5076.2,0.873,0,0,1,True
41,2,5,False,False,0,0,1,0,1,0,2,85.0,5.0,False,False,1.4,93.444,-36.1,5228.1,4.964,0,1,0,False
26,1,3,True,False,0,1,0,0,0,1,4,305.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.855,0,1,0,False
32,2,5,True,False,0,0,1,0,1,0,4,233.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.966,0,0,1,False
31,2,5,True,False,0,0,1,0,1,0,1,191.0,2.0,False,False,1.4,93.444,-36.1,5228.1,4.963,0,0,1,False
29,2,2,True,False,0,1,0,0,0,1,2,198.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,0,1,False
58,0,0,True,False,0,1,0,0,0,1,3,148.0,3.0,False,False,1.1,93.994,-36.4,5191.0,4.86,0,1,0,False
23,0,4,True,False,0,1,0,0,1,0,4,136.0,3.0,False,True,-1.8,92.893,-46.2,5099.1,1.25,0,0,1,False
50,1,4,True,False,0,1,0,0,0,1,4,855.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.864,0,1,0,True
29,2,5,True,False,0,1,0,0,1,0,0,565.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.244,0,1,0,True
31,2,5,True,True,0,0,1,0,1,0,3,140.0,3.0,False,False,1.4,93.444,-36.1,5228.1,4.962,0,0,1,False
48,0,0,False,False,0,0,1,0,1,0,0,248.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.965,0,1,0,False
24,1,4,False,False,0,1,0,0,1,0,4,332.0,1.0,False,True,-1.8,93.075,-47.1,5099.1,1.405,1,0,0,False
35,1,3,False,False,0,1,0,0,0,1,2,208.0,3.0,False,False,1.1,93.994,-36.4,5191.0,4.858,0,1,0,False
42,1,5,False,False,0,0,1,0,0,1,1,228.0,1.0,False,False,1.4,94.465,-41.8,5228.1,4.864,0,1,0,False
37,2,3,False,False,0,1,0,0,1,0,0,14.0,3.0,False,False,-1.8,92.893,-46.2,5099.1,1.244,0,1,0,False
33,2,5,True,False,0,0,1,0,1,0,1,118.0,3.0,False,False,1.4,93.444,-36.1,5228.1,4.963,0,1,0,False
58,2,5,False,False,0,0,1,0,1,0,0,164.0,2.0,False,False,1.4,93.444,-36.1,5228.1,4.965,0,1,0,False
